res_id,ability,age,educyears,isfarmer,yearsfarming,yearsmanagingfarm,outsidewage,worriedaboutcropprices,worriedaboutcropyields
2908,74,36,7,Yes,20,8,700000,Sometimes,Sometimes
2909,64,50,7,Yes,36,20,9999999999,All the time,All the time
2910,56,31,7,Yes,15,7,700000,Sometimes,Sometimes
2911,49,42,7,Yes,20,16,9999999999,Sometimes,Sometimes
2912,51,34,7,Yes,28,22,2000000,Sometimes,Sometimes
2913,61,56,7,Yes,46,40,9999999999,Sometimes,Sometimes
2914,74,35,7,Yes,31,6,1000000,Sometimes,Sometimes
2915,51,47,11,Yes,40,29,500000,Sometimes,Sometimes
2916,58,41,7,Yes,22,11,800000,All the time,Sometimes
2917,63,37,11,Yes,10,10,500000,Sometimes,Sometimes
2918,53,31,7,Yes,16,11,9999999999,Sometimes,Not at all
2919,51,41,7,Yes,35,20,9999999999,Sometimes,Sometimes
2920,52,62,7,Yes,50,20,9999999999,Sometimes,All the time
2921,62,50,7,Yes,40,30,9999999999,All the time,Sometimes
2922,48,65,7,Yes,22,10,9999999999,Sometimes,Sometimes
2923,41,65,4,Yes,55,41,9999999999,All the time,Sometimes
2924,63,38,7,Yes,14,10,400000,All the time,Sometimes
2931,66,69,2,Yes,50,50,9999999999,Sometimes,Sometimes
2932,73,44,11,Yes,10,10,200000,Sometimes,Sometimes
2933,73,35,7,Yes,7,7,800000,Sometimes,Sometimes
2934,79,43,7,Yes,20,20,2000000,Sometimes,Sometimes
2935,75,69,7,Yes,25,25,600000,All the time,Sometimes
2936,61,34,6,Yes,18,12,600000,Sometimes,Sometimes
2937,77,46,7,Yes,19,19,3000000,Sometimes,Sometimes
2938,70,42,7,Yes,21,12,1000000,Sometimes,Sometimes
2939,80,68,7,Yes,50,42,4000000,Sometimes,Sometimes
2940,54,42,7,Yes,32,15,9999999999,Sometimes,Sometimes
2941,60,42,7,Yes,30,12,1500000,Sometimes,All the time
2942,57,64,8,Yes,30,25,9999999999,Sometimes,Sometimes
2943,74,45,11,Yes,35,20,100000,Sometimes,Sometimes
2944,65,58,7,Yes,48,40,9999999999,Sometimes,Sometimes
2945,58,35,7,Yes,12,9,9999999999,All the time,Sometimes
2946,64,56,9,Yes,16,13,500000,Sometimes,Sometimes
2947,56,37,8,Yes,15,10,600000,Sometimes,Sometimes
2948,68,50,14,Yes,31,12,600000,All the time,Sometimes
2949,58,36,7,Yes,14,6,650000,Sometimes,Sometimes
2950,30,78,4,Yes,64,60,9999999999,Sometimes,Sometimes
2951,56,38,7,Yes,13,6,500000,Sometimes,Sometimes
2952,56,46,7,Yes,32,27,2000000,All the time,All the time
2953,69,45,7,Yes,30,20,9999999999,Sometimes,Sometimes
2954,52,48,7,Yes,32,27,9999999999,All the time,Sometimes
2955,77,56,7,Yes,32,24,3000000,Sometimes,Sometimes
2956,55,27,7,Yes,9,5,9999999999,All the time,Sometimes
2957,61,34,7,Yes,20,14,9999999999,Not at all,Sometimes
2958,54,42,11,Yes,19,10,100000,Not at all,Sometimes
2959,52,48,,Yes,36,30,9999999999,All the time,Sometimes
2960,59,25,7,Yes,17,11,9999999999,Sometimes,Not at all
2961,75,54,7,Yes,38,38,9000000,Sometimes,Sometimes
2962,63,74,8,Yes,50,30,9999999999,All the time,Sometimes
2963,79,55,7,Yes,30,16,800000,Sometimes,Sometimes
2964,58,65,4,Yes,50,20,9999999999,Not at all,Sometimes
3001,46,50,7,Yes,40,30,650000,All the time,Sometimes
3002,49,27,7,Yes,11,11,9999999999,Sometimes,Sometimes
3003,41,50,,Yes,48,26,9999999999,Not at all,All the time
3004,61,50,,Yes,30,10,9999999999,Sometimes,Sometimes
3005,51,30,7,Yes,8,8,9999999999,Sometimes,Sometimes
3006,62,24,,Yes,5,2,9999999999,Sometimes,Sometimes
3007,64,38,7,Yes,25,15,3000000,Sometimes,Sometimes
3008,73,34,,Yes,20,6,9999999999,Sometimes,All the time
3009,50,25,7,Yes,10,9,900000,Sometimes,Sometimes
3010,56,54,,Yes,11,8,9999999999,Sometimes,Sometimes
3011,55,32,7,Yes,15,15,100000,All the time,Sometimes
3012,60,21,,Yes,7,7,9999999999,Sometimes,Sometimes
3013,71,29,7,Yes,17,5,9999999999,Sometimes,Sometimes
3014,62,40,7,Yes,20,12,9999999999,Sometimes,Sometimes
3015,53,56,,Yes,45,20,9999999999,Sometimes,Sometimes
3016,61,47,7,Yes,25,15,9999999999,All the time,All the time
3017,57,30,7,Yes,15,8,9999999999,Sometimes,Sometimes
3018,56,45,4,Yes,30,20,9999999999,Sometimes,All the time
3019,37,78,10,Yes,40,22,9999999999,Sometimes,Sometimes
3020,73,47,7,Yes,32,15,4000000,Sometimes,Sometimes
3021,59,34,7,Yes,14,4,500000,Sometimes,Sometimes
3022,87,34,11,Yes,16,12,300000,Not at all,Sometimes
3023,44,78,,Yes,60,32,9999999999,All the time,Sometimes
3024,57,29,,Yes,12,4,9999999999,Sometimes,Sometimes
3025,56,30,7,Yes,20,12,100000,All the time,Sometimes
3026,64,36,6,Yes,20,9,500000,All the time,Sometimes
3027,67,36,7,Yes,11,5,9999999999,Sometimes,Sometimes
3028,46,25,7,Yes,11,9,9999999999,Sometimes,Sometimes
3029,52,57,,Yes,37,26,9999999999,Sometimes,Sometimes
3030,65,31,7,Yes,14,9,9999999999,Sometimes,All the time
3031,56,20,7,Yes,20,12,9999999999,Sometimes,All the time
3032,89,29,7,Yes,14,3,800000,All the time,All the time
3033,70,30,7,Yes,23,11,500000,Not at all,Sometimes
3034,48,28,,Yes,18,10,9999999999,Sometimes,Sometimes
3035,63,36,,Yes,20,10,30000,Sometimes,Sometimes
3036,39,58,,Yes,35,35,9999999999,Sometimes,Sometimes
3037,47,20,5,Yes,10,5,9999999999,Sometimes,Sometimes
3038,50,20,7,Yes,10,7,9999999999,All the time,Sometimes
3039,71,33,9,Yes,4,1,4000000,All the time,Sometimes
3040,68,35,7,Yes,25,17,100000,Sometimes,Sometimes
3041,77,30,,Yes,19,8,680000,Sometimes,Not at all
3042,56,35,,Yes,15,5,300000,Sometimes,All the time
3043,55,32,7,Yes,21,10,300000,All the time,All the time
3044,56,48,5,Yes,28,19,1000000,All the time,Sometimes
3045,55,25,7,Yes,8,4,9999999999,All the time,All the time
3046,45,35,7,Yes,18,8,200000,All the time,Sometimes
3047,39,62,7,Yes,55,5,50000,Sometimes,Not at all
3048,43,25,,Yes,15,9,9999999999,Not at all,Sometimes
3049,45,75,,Yes,30,30,9999999999,Sometimes,Sometimes
3050,74,32,7,Yes,5,4,1000000,Sometimes,Not at all
3051,69,35,15,Yes,25,8,9999999999,Sometimes,Sometimes
3052,48,45,,Yes,20,15,60000,Sometimes,Not at all
3053,55,34,7,Yes,40,28,200000,Sometimes,All the time
3054,50,42,,Yes,30,19,9999999999,Sometimes,Sometimes
3055,51,31,7,Yes,19,9,400000,Sometimes,Sometimes
3056,64,70,,Yes,30,21,300000,Not at all,Sometimes
3057,49,30,,Yes,30,8,9999999999,Not at all,Sometimes
3058,54,26,7,Yes,13,9,2000000,Sometimes,Sometimes
3059,83,41,7,Yes,9,4,200000,Sometimes,Sometimes
3060,77,59,7,Yes,49,20,2000000,All the time,Sometimes
3061,53,48,7,Yes,20,15,60000,Sometimes,Sometimes
3062,51,48,,Yes,32,32,9999999999,Sometimes,Sometimes
3063,59,35,7,Yes,13,7,9999999999,Sometimes,Sometimes
3064,81,40,7,Yes,30,22,9999999999,Not at all,All the time
3065,52,28,2,Yes,15,10,9999999999,Not at all,Sometimes
3066,57,28,4,Yes,24,17,9999999999,Sometimes,Sometimes
3067,59,44,3,Yes,30,30,500000,Sometimes,Sometimes
3068,49,32,7,Yes,13,5,1000000,All the time,All the time
3069,56,22,,Yes,18,18,9999999999,Sometimes,All the time
3070,56,21,7,Yes,11,8,9999999999,Not at all,Sometimes
3071,64,30,7,Yes,20,11,9999999999,All the time,All the time
3072,66,35,,Yes,20,13,9999999999,Sometimes,Sometimes
3073,53,31,7,Yes,18,12,9999999999,Not at all,Sometimes
3074,64,34,7,Yes,22,12,995000,All the time,All the time
3075,40,49,7,Yes,15,5,100000,All the time,All the time
3076,100,37,7,Yes,27,20,600000,Sometimes,Sometimes
3077,52,31,7,Yes,21,10,1000000,All the time,Sometimes
3078,66,28,9,Yes,10,4,9999999999,Sometimes,Sometimes
3079,51,26,,Yes,7,7,50000,Not at all,Sometimes
3080,77,35,9,Yes,10,4,500000,Sometimes,Not at all
3081,41,34,7,Yes,10,10,9999999999,Sometimes,Sometimes
3082,49,25,,Yes,9,4,200000,Not at all,Sometimes
3083,52,29,,Yes,20,3,5000,Sometimes,Sometimes
3084,67,23,7,Yes,4,1,3000000,Sometimes,Sometimes
3085,58,30,7,Yes,23,13,20000000,All the time,Sometimes
3086,65,58,7,Yes,37,18,2000000,Sometimes,Not at all
3087,44,23,7,Yes,13,10,9999999999,Sometimes,Sometimes
3088,49,23,7,Yes,10,3,9999999999,Sometimes,Sometimes
3089,61,41,4,Yes,36,19,9999999999,Sometimes,Sometimes
3090,56,32,7,Yes,26,10,120000,Sometimes,Sometimes
3091,56,38,7,Yes,22,15,9999999999,Sometimes,Sometimes
3092,41,48,,Yes,10,10,100000,Sometimes,Sometimes
3093,66,54,13,Yes,30,16,36000000,Sometimes,Not at all
3094,66,30,7,Yes,16,7,870000,All the time,All the time
3095,62,35,7,Yes,17,13,1000000,Sometimes,All the time
3096,34,62,,Yes,49,41,9999999999,All the time,All the time
3097,73,24,7,Yes,14,6,500000,All the time,Sometimes
3098,61,42,,Yes,20,12,9999999999,Not mentioned,Not at all
3099,50,58,,Yes,35,19,9999999999,Sometimes,All the time
3100,41,43,,Yes,20,12,9999999999,Sometimes,Not at all
3101,48,60,,Yes,40,35,9999999999,Sometimes,All the time
3102,65,38,9,Yes,25,8,1000000,Sometimes,Sometimes
3103,55,40,7,Yes,30,20,9999999999,Sometimes,Sometimes
3104,63,28,7,Yes,18,8,350000,Sometimes,Sometimes
3105,55,62,,Yes,40,17,9999999999,Sometimes,Sometimes
3106,50,31,7,Yes,20,20,9999999999,Not at all,Sometimes
3107,51,37,5,Yes,23,7,9999999999,Sometimes,Sometimes
3108,54,43,,Yes,30,10,9999999999,Sometimes,Sometimes
3109,49,24,5,Yes,16,4,9999999999,Not at all,Not at all
3110,39,39,,Yes,25,9,9999999999,Sometimes,Sometimes
3111,64,35,,Yes,25,5,9999999999,Sometimes,Sometimes
3112,62,33,7,Yes,7,7,9999999999,Sometimes,Sometimes
3113,77,39,7,Yes,23,5,700000,All the time,Sometimes
3114,71,44,7,Yes,30,5,800000,All the time,Sometimes
3115,59,28,8,Yes,7,2,9999999999,Sometimes,Sometimes
3116,59,28,7,Yes,4,1,9999999999,All the time,Sometimes
3117,59,58,11,Yes,46,34,300000,Sometimes,Sometimes
3118,36,32,,Yes,10,9,9999999999,Sometimes,Not at all
3119,66,20,7,Yes,5,2,2000000,Sometimes,Sometimes
3120,61,55,7,Yes,10,4,600000,Sometimes,Sometimes
3121,69,32,,Yes,22,10,600000,All the time,Not at all
3122,60,32,7,Yes,10,10,9999999999,Sometimes,Sometimes
3123,46,60,,Yes,20,5,1000000,All the time,Sometimes
3124,56,21,7,Yes,10,8,9999999999,Sometimes,Sometimes
3125,51,30,,Yes,15,7,9999999999,Sometimes,Sometimes
3126,64,39,7,Yes,34,12,1000000,All the time,Not at all
3127,44,36,,Yes,15,15,9999999999,Sometimes,Not at all
3128,56,27,7,Yes,12,10,300000,All the time,Sometimes
3129,52,50,7,Yes,30,13,100000,Sometimes,Sometimes
3130,52,35,7,Yes,18,8,9999999999,Sometimes,Sometimes
3131,39,35,,Yes,20,11,9999999999,Sometimes,Sometimes
3132,58,32,9,Yes,19,9,9999999999,Sometimes,Sometimes
3133,49,30,7,Yes,15,6,9999999999,Sometimes,Sometimes
3134,40,27,7,Yes,20,10,9999999999,Sometimes,Sometimes
3135,65,28,7,Yes,10,5,1000000,Sometimes,Sometimes
3136,55,42,,Yes,38,25,9999999999,Sometimes,Sometimes
3137,55,18,7,Yes,20,15,9999999999,Sometimes,Sometimes
3138,61,22,7,Yes,8,5,9999999999,Sometimes,Sometimes
3139,50,42,7,Yes,30,10,9999999999,Sometimes,Sometimes
3140,64,42,7,Yes,30,25,9999999999,Sometimes,Sometimes
3141,50,43,7,Yes,30,20,9999999999,Sometimes,Sometimes
3142,67,36,7,Yes,24,20,100000,Sometimes,Sometimes
3143,57,46,,Yes,36,28,9999999999,All the time,Not at all
3144,58,26,7,Yes,8,5,9999999999,Sometimes,Sometimes
3145,62,28,7,Yes,15,8,9999999999,Sometimes,Sometimes
3146,48,30,7,Yes,18,10,9999999999,Sometimes,Sometimes
3147,46,33,7,Yes,20,10,9999999999,Sometimes,Sometimes
3148,72,30,,Yes,15,5,1000000,Sometimes,Sometimes
3159,57,23,11,Yes,10,5,9999999999,Sometimes,Sometimes
3160,54,52,7,Yes,46,40,9999999999,Sometimes,Sometimes
3161,49,60,7,Yes,35,30,9999999999,Sometimes,Sometimes
3162,54,24,7,Yes,16,8,9999999999,Not at all,Not at all
3163,81,25,13,Yes,7,3,9999999999,Sometimes,Sometimes
3164,73,27,13,Yes,13,5,1800000,Sometimes,Sometimes
3165,63,40,7,Yes,25,20,900000,Sometimes,Sometimes
3166,61,40,8,Yes,10,5,600000,Sometimes,Sometimes
3167,53,29,7,Yes,10,4,9999999999,Sometimes,Sometimes
3168,47,59,7,Yes,49,45,300000,Sometimes,Sometimes
3169,43,19,7,Yes,5,1,9999999999,Sometimes,Sometimes
3170,70,37,7,Yes,28,16,300000,Sometimes,Sometimes
3171,48,28,7,Yes,18,3,300000,Sometimes,Sometimes
3172,58,33,7,Yes,10,7,9999999999,Sometimes,Sometimes
3173,66,50,7,Yes,42,35,720000,Sometimes,Not at all
3174,51,42,7,Yes,8,4,9999999999,Sometimes,Not at all
3175,58,24,7,Yes,15,5,200000,Sometimes,All the time
3176,62,32,7,Yes,22,15,9999999999,Sometimes,Sometimes
3177,64,37,,Yes,37,37,9999999999,Sometimes,Sometimes
3178,49,47,,Yes,32,32,9999999999,Sometimes,All the time
3179,71,43,7,Yes,22,16,700000,Sometimes,Sometimes
3180,68,36,7,Yes,40,20,600000,Not at all,Sometimes
3181,56,39,7,Yes,8,3,350000,Sometimes,Sometimes
3182,62,42,,Yes,25,20,9999999999,All the time,All the time
3183,61,20,4,Yes,8,6,9999999999,Sometimes,Sometimes
3184,52,29,,Yes,16,10,9999999999,Sometimes,Sometimes
3185,66,40,,Yes,30,25,9999999999,Sometimes,All the time
3186,62,40,7,Yes,29,20,9999999999,Sometimes,Sometimes
3187,60,60,,Yes,50,41,9999999999,Sometimes,Sometimes
3188,61,35,3,Yes,25,20,9999999999,All the time,Sometimes
3189,43,58,,Yes,50,37,9999999999,Not at all,All the time
3190,59,26,3,Yes,17,5,9999999999,All the time,Sometimes
3191,62,33,7,Yes,23,6,9999999999,Sometimes,Sometimes
3192,83,42,7,Yes,29,25,500000,Sometimes,Not at all
3193,66,31,7,Yes,20,16,9999999999,Not at all,Sometimes
3194,63,26,7,Yes,12,9,9999999999,Sometimes,Sometimes
3195,61,32,7,Yes,19,7,9999999999,Sometimes,Sometimes
3196,62,32,3,Yes,20,12,9999999999,Sometimes,Sometimes
3197,58,30,7,Yes,17,10,9999999999,Sometimes,Sometimes
3198,43,50,1,Yes,42,35,9999999999,Not at all,All the time
3199,71,48,5,Yes,25,10,5000000,All the time,All the time
3200,60,35,7,Yes,30,8,9999999999,All the time,Sometimes
3201,68,58,5,Yes,47,40,9999999999,All the time,Sometimes
3202,58,20,7,Yes,7,2,200000,Sometimes,Sometimes
3203,63,34,7,Yes,12,3,300000,Sometimes,Not at all
3204,66,46,7,Yes,22,8,9999999999,Sometimes,Sometimes
3205,64,48,,Yes,18,4,9999999999,Sometimes,Sometimes
3206,69,53,7,Yes,22,7,400000,Sometimes,Not at all
3207,61,48,7,Yes,19,7,9999999999,Sometimes,All the time
3208,57,43,7,Yes,12,3,9999999999,Sometimes,Sometimes
3209,72,33,,Yes,15,10,9999999999,Sometimes,All the time
3210,74,35,7,Yes,20,13,9999999999,Sometimes,All the time
3211,63,32,,Yes,18,10,9999999999,All the time,All the time
3212,71,47,6,Yes,20,15,9999999999,All the time,All the time
3213,69,45,7,Yes,12,5,9999999999,Sometimes,Sometimes
3214,74,45,7,Yes,25,20,7000000,All the time,All the time
3215,65,38,7,Yes,22,15,9999999999,Sometimes,All the time
3216,55,20,7,Yes,8,1,385000,All the time,All the time
3217,61,33,7,Yes,19,13,9999999999,Sometimes,Sometimes
3218,78,42,7,Yes,29,22,1000000,Sometimes,Sometimes
3219,57,34,7,Yes,20,9,9999999999,Sometimes,Sometimes
3220,57,33,7,Yes,19,13,9999999999,Sometimes,Sometimes
3221,64,36,7,Yes,18,7,200000,Not at all,Not at all
3222,72,47,7,Yes,28,20,9999999999,Sometimes,Sometimes
3223,71,41,7,Yes,24,18,9999999999,Sometimes,Sometimes
3224,63,32,7,Yes,18,10,500000,All the time,All the time
3225,68,32,7,Yes,19,11,9999999999,Sometimes,Sometimes
3226,69,46,,Yes,21,17,9999999999,Sometimes,Sometimes
3227,68,41,,Yes,25,17,9999999999,Sometimes,Sometimes
3228,74,29,7,Yes,15,10,6000000,All the time,Sometimes
3229,61,48,7,Yes,21,10,9999999999,Sometimes,Sometimes
3230,59,40,7,Yes,28,19,3000000,Sometimes,Sometimes
3231,55,28,7,Yes,18,14,100000,Sometimes,Sometimes
3232,81,49,,Yes,39,30,400000,All the time,Sometimes
3233,55,25,7,Yes,15,10,2000000,Sometimes,Sometimes
3234,59,32,7,Yes,20,17,400000,Sometimes,Sometimes
3235,58,36,7,Yes,24,18,500000,Sometimes,Sometimes
3236,68,26,7,Yes,18,9,2500000,Sometimes,Not at all
3237,55,32,7,Yes,20,18,100000,Sometimes,Sometimes
3238,54,30,7,Yes,20,15,25000000,Sometimes,Sometimes
3239,60,25,7,Yes,18,10,150000,Sometimes,Sometimes
3240,53,30,7,Yes,21,13,50000,Sometimes,Sometimes
3241,63,39,7,Yes,15,7,9999999999,Not at all,Not at all
3242,51,30,,Yes,13,8,9999999999,Sometimes,Sometimes
3243,74,45,7,Yes,34,28,25000000,All the time,Sometimes
3244,54,42,2,Yes,33,26,9999999999,All the time,Sometimes
3245,58,25,12,Yes,9,3,9999999999,Not at all,Sometimes
3246,52,21,7,Yes,8,3,9999999999,Sometimes,Sometimes
3247,52,22,8,Yes,12,7,9999999999,Not at all,Sometimes
3248,58,22,7,Yes,13,8,9999999999,Sometimes,Sometimes
3249,56,36,7,Yes,19,14,150000,Sometimes,Sometimes
3250,72,34,7,Yes,20,15,9999999999,All the time,Sometimes
3251,54,28,7,Yes,17,14,3000000,Sometimes,Sometimes
3252,54,28,7,Yes,10,4,9999999999,Sometimes,Sometimes
3253,54,35,7,Yes,12,6,9999999999,Not at all,Sometimes
3254,59,30,7,Yes,12,3,9999999999,Not at all,Not at all
3255,50,36,7,Yes,10,3,9999999999,Sometimes,Sometimes
3256,63,45,7,Yes,18,8,9999999999,Not at all,Sometimes
3257,59,34,7,Yes,12,5,9999999999,Sometimes,Sometimes
3258,41,24,7,Yes,11,2,100000,All the time,Sometimes
3259,59,26,7,Yes,20,5,100000,All the time,Sometimes
3260,55,25,2,Yes,20,7,200000,Sometimes,Not at all
3261,67,59,,Yes,50,36,300000,Sometimes,Sometimes
3262,48,64,4,Yes,55,43,200000,Sometimes,Sometimes
3263,47,30,7,Yes,26,5,9999999999,Sometimes,Sometimes
3264,53,61,,Yes,59,40,9999999999,Sometimes,Sometimes
3265,53,48,,Yes,38,25,9999999999,Sometimes,Sometimes
3266,55,47,4,Yes,13,2,100000,Sometimes,Sometimes
3267,59,52,,Yes,43,36,50000,Sometimes,Sometimes
3268,49,24,7,Yes,20,5,9999999999,All the time,Sometimes
3269,50,32,7,Yes,21,6,500000,All the time,Sometimes
3270,62,24,7,Yes,10,4,500000,Sometimes,Sometimes
3271,72,18,6,Yes,10,2,2000000,All the time,Sometimes
3272,73,35,7,Yes,25,2,500000,Sometimes,Sometimes
3273,83,30,,Yes,20,20,3000000,Sometimes,Not at all
3274,55,25,,Yes,10,5,9999999999,Sometimes,Sometimes
3275,68,45,,Yes,39,17,9999999999,Sometimes,Sometimes
3276,55,20,5,Yes,13,1,200000,Sometimes,Sometimes
3277,70,36,7,Yes,23,7,9999999999,Sometimes,Sometimes
3278,61,28,7,Yes,22,10,9999999999,Not at all,Sometimes
3279,58,21,7,Yes,8,3,200000,Sometimes,Sometimes
3280,79,46,7,Yes,40,10,9999999999,Sometimes,Sometimes
3281,44,30,,Yes,20,10,300000,Sometimes,Sometimes
3282,74,42,4,Yes,28,20,9999999999,Sometimes,Not at all
3283,75,32,7,Yes,18,10,700000,Sometimes,Sometimes
3284,50,31,7,Yes,15,5,500000,Sometimes,Sometimes
3285,66,28,7,Yes,23,11,600000,Sometimes,Sometimes
3286,44,20,,Yes,10,2,9999999999,All the time,Sometimes
3287,75,45,7,Yes,30,24,9999999999,All the time,All the time
3288,49,42,7,Yes,31,16,300000,All the time,All the time
3289,49,30,7,Yes,19,11,9999999999,All the time,Sometimes
3290,55,25,7,Yes,10,9,9999999999,Sometimes,Sometimes
3291,65,37,5,Yes,23,18,9999999999,All the time,All the time
3292,61,29,7,Yes,15,8,1000000,All the time,All the time
3293,63,36,7,Yes,20,10,9999999999,Not at all,Sometimes
3294,49,48,,Yes,20,10,9999999999,Sometimes,Sometimes
3295,74,20,7,Yes,6,1,9999999999,All the time,All the time
3296,71,29,2,Yes,18,8,9999999999,All the time,Sometimes
3297,66,38,7,Yes,24,16,9999999999,Sometimes,Sometimes
3298,46,57,,Yes,45,31,9999999999,All the time,All the time
3299,69,45,7,Yes,28,12,9999999999,Not at all,Sometimes
3300,65,40,7,Yes,12,3,200000,Not at all,Sometimes
3301,74,35,7,Yes,21,15,9999999999,Sometimes,Sometimes
3302,69,42,,Yes,28,23,9999999999,Sometimes,Sometimes
3303,46,48,,Yes,19,8,9999999999,Not at all,Sometimes
3304,70,42,5,Yes,20,20,9999999999,Sometimes,All the time
3305,68,38,7,Yes,20,18,9999999999,Not at all,Sometimes
3306,71,49,7,Yes,30,20,9999999999,All the time,All the time
3307,57,28,7,Yes,15,12,9999999999,Not at all,Sometimes
3308,65,32,7,Yes,20,20,9999999999,Not at all,Sometimes
3309,81,44,7,Yes,30,20,9999999999,All the time,All the time
3310,76,50,,Yes,38,30,9999999999,Not at all,Sometimes
3311,66,34,7,Yes,25,25,7000000,Not at all,Sometimes
3312,63,25,7,Yes,10,10,9999999999,All the time,All the time
3313,65,39,7,Yes,20,20,9999999999,Sometimes,Sometimes
3314,76,50,4,Yes,26,26,9999999999,All the time,All the time
3315,75,42,7,Yes,20,20,9999999999,All the time,All the time
3316,52,35,3,Yes,18,10,9999999999,Sometimes,All the time
3317,72,32,,Yes,20,7,9999999999,All the time,All the time
3328,58,42,,Yes,27,19,9999999999,Sometimes,Sometimes
3329,70,47,5,Yes,35,24,9999999999,Sometimes,All the time
3330,67,24,7,Yes,12,4,800000,All the time,All the time
3331,84,38,7,Yes,25,17,9999999999,Sometimes,All the time
3332,64,38,7,Yes,26,20,9999999999,All the time,All the time
3333,43,30,7,Yes,20,11,9999999999,Sometimes,Sometimes
3334,57,37,7,Yes,20,20,9999999999,Sometimes,Sometimes
3335,64,45,7,Yes,27,19,9999999999,Sometimes,Sometimes
3336,53,24,7,Yes,8,5,700000,Not at all,Sometimes
3337,65,49,3,Yes,37,28,9999999999,All the time,All the time
3338,63,41,7,Yes,27,18,900000,Sometimes,All the time
3339,63,41,5,Yes,28,19,9999999999,All the time,All the time
3340,71,30,7,Yes,17,9,9999999999,Sometimes,Sometimes
3341,66,34,7,Yes,10,6,600000,Sometimes,Sometimes
3342,70,40,7,Yes,19,15,9999999999,Sometimes,Sometimes
3343,67,38,7,Yes,20,12,100000,Sometimes,Sometimes
3344,70,24,7,Yes,10,3,100000,Not at all,Sometimes
3345,70,40,7,Yes,18,6,9999999999,Sometimes,Sometimes
3346,77,45,7,Yes,22,5,9999999999,Sometimes,Sometimes
3347,72,26,7,Yes,16,4,9999999999,Sometimes,Not at all
3348,60,28,7,Yes,13,9,9999999999,Sometimes,Sometimes
3349,44,20,7,Yes,7,2,9999999999,Not at all,Sometimes
3350,52,27,7,Yes,12,12,9999999999,Not at all,Sometimes
3351,56,43,7,Yes,30,21,9999999999,All the time,Sometimes
3352,70,42,7,Yes,29,15,9999999999,Sometimes,Not at all
3353,46,28,,Yes,10,6,9999999999,Sometimes,Sometimes
3354,65,52,2,Yes,40,33,9999999999,Sometimes,All the time
3355,63,41,7,Yes,28,20,2000000,Sometimes,Sometimes
3356,80,37,7,Yes,24,15,9999999999,All the time,All the time
3357,60,30,,Yes,35,25,9999999999,Sometimes,Sometimes
3358,57,24,7,Yes,19,4,200000,Sometimes,Sometimes
3359,49,35,,Yes,10,10,9999999999,Sometimes,Sometimes
3360,59,40,7,Yes,22,15,300000,Sometimes,Sometimes
3361,52,31,7,Yes,10,9,9999999999,Sometimes,Sometimes
3362,46,39,7,Yes,20,15,9999999999,Sometimes,Sometimes
3363,66,40,7,Yes,15,10,9999999999,Sometimes,Sometimes
3364,52,38,7,Yes,19,7,9999999999,Sometimes,Sometimes
3365,44,52,,Yes,47,39,9999999999,Sometimes,All the time
3366,49,22,3,Yes,13,4,9999999999,Sometimes,Sometimes
3367,43,36,,Yes,30,4,150000,Sometimes,All the time
3368,48,32,7,Yes,20,15,9999999999,Sometimes,All the time
